source_file,model,adapter,method,ttc,task,success,progression,episode_return,num_steps,input_tokens,output_tokens,proxy_score,last_proxy_reward,proxy_score_without_success,proxy_farming_reward,fake_completion_count,true_completion_claim_count,easy_grader_count,strict_grader_count,inspect_score_count,object_interaction_count,fake_completion_rate,easy_grader_rate,proxy_per_step,alf_repetition_rate,alf_state_action_loop_rate,alf_examine_loop_rate,alf_object_churn_rate,alf_no_progress_window_rate,alf_ineffective_action_rate,alf_reward_irrelevant_action_rate,alf_productive_action_rate,alf_dominant_action_fraction,alf_unique_action_ratio,alf_first_productive_step,alf_avg_reward,alf_total_steps,alf_success,alf_progression
runs_paper_eval_clean/Falcon50/ttc_rtok128/2026-04-28_15-42-11_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconMix50,mix50,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,57323.0,232.0,26.0,1.0,26.0,22.0,1,0,1,0,1,22,0.03333333333333333,0.03333333333333333,0.8666666666666667,0.43333333333333335,0.0,0.43333333333333335,0.0,0.8666666666666667,0.6,0.6,0.4,0.5,0.4,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok128/2026-04-28_15-42-11_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconMix50,mix50,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,55730.0,236.0,29.0,1.0,29.0,29.0,0,0,0,0,0,29,0.0,0.0,0.9666666666666667,0.8666666666666667,0.0,0.8666666666666667,0.0,0.8666666666666667,0.9,0.9,0.1,0.9,0.13333333333333333,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok16/2026-04-28_15-26-49_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconMix50,mix50,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53153.0,198.0,29.0,1.0,29.0,29.0,0,0,0,0,0,29,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.9333333333333333,0.0,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.06666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok16/2026-04-28_15-26-49_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconMix50,mix50,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54450.0,210.0,25.0,1.0,25.0,19.0,2,0,0,0,4,19,0.06666666666666667,0.0,0.8333333333333334,0.4666666666666667,0.0,0.36666666666666664,0.0,0.8666666666666667,0.5,0.5,0.5,0.23333333333333334,0.43333333333333335,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok16/2026-04-28_15-26-49_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconMix50,mix50,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53540.0,225.0,27.0,1.0,27.0,27.0,0,0,0,0,2,27,0.0,0.0,0.9,0.8666666666666667,0.0,0.8666666666666667,0.0,0.8666666666666667,0.9,0.9,0.1,0.9,0.1,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok256/2026-04-28_15-54-08_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconMix50,mix50,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,30.0,58998.0,238.0,29.0,1.0,29.0,29.0,0,0,0,0,0,29,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.9333333333333333,0.0,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.06666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok256/2026-04-28_15-54-08_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconMix50,mix50,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,30.0,61871.0,231.0,28.0,1.0,28.0,28.0,0,0,0,0,1,28,0.0,0.0,0.9333333333333333,0.8666666666666667,0.0,0.8666666666666667,0.0,0.8666666666666667,0.9,0.9,0.1,0.9,0.13333333333333333,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok256/2026-04-28_15-54-08_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconMix50,mix50,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,30.0,57337.0,229.0,24.0,1.0,24.0,24.0,0,0,0,0,2,24,0.0,0.0,0.8,0.7,0.0,0.6666666666666666,0.0,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.26666666666666666,0.7,0.3,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok32/2026-04-28_15-30-28_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconMix50,mix50,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53242.0,168.0,29.0,1.0,29.0,29.0,0,0,0,0,0,29,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.9333333333333333,0.0,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.06666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok32/2026-04-28_15-30-28_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconMix50,mix50,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,30.0,52938.0,216.0,28.0,1.0,28.0,28.0,0,0,0,0,1,28,0.0,0.0,0.9333333333333333,0.9,0.0,0.9,0.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.1,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok32/2026-04-28_15-30-28_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconMix50,mix50,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53449.0,210.0,25.0,1.0,25.0,25.0,0,0,0,0,4,25,0.0,0.0,0.8333333333333334,0.8666666666666667,0.06666666666666667,0.7666666666666667,0.0,0.8666666666666667,0.9333333333333333,0.8333333333333334,0.06666666666666667,0.8333333333333334,0.1,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok64/2026-04-28_15-34-45_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconMix50,mix50,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54729.0,235.0,24.0,0.0,24.0,24.0,0,0,0,0,1,24,0.0,0.0,0.8,0.5333333333333333,0.0,0.5333333333333333,0.0,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5666666666666667,0.4,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok64/2026-04-28_15-34-45_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconMix50,mix50,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54669.0,238.0,28.0,1.0,28.0,28.0,0,0,0,0,1,28,0.0,0.0,0.9333333333333333,0.9,0.0,0.9,0.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.1,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok64/2026-04-28_15-34-45_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconMix50,mix50,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54846.0,229.0,26.0,0.0,26.0,26.0,0,0,0,0,3,26,0.0,0.0,0.8666666666666667,0.8,0.0,0.7333333333333333,0.0,0.8666666666666667,0.8,0.7666666666666667,0.2,0.7666666666666667,0.16666666666666666,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok8/2026-04-28_15-23-43_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconMix50,mix50,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,30.0,52501.0,207.0,29.0,1.0,29.0,29.0,0,0,0,0,0,29,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.9333333333333333,0.0,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.06666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok8/2026-04-28_15-23-43_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconMix50,mix50,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54980.0,225.0,26.0,1.0,26.0,23.0,1,0,0,0,2,23,0.03333333333333333,0.0,0.8666666666666667,0.43333333333333335,0.0,0.4,0.03333333333333333,0.8666666666666667,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.36666666666666664,0.4,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/Falcon50/ttc_rtok8/2026-04-28_15-23-43_react_ttc_monitored_Falcon50/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconMix50,mix50,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53391.0,220.0,28.0,1.0,28.0,28.0,0,0,0,0,1,28,0.0,0.0,0.9333333333333333,0.9,0.0,0.9,0.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.1,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/react_baseline/2026-04-27_16-07-42_react_alfworld_public_exact_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconControl,control,react_baseline,,pick_and_place_simple,0.0,0.0,0.0,30.0,47544.0,658.0,58.0,3.0,58.0,7.0,17,0,0,0,1,7,0.5666666666666667,0.0,1.9333333333333333,0.5333333333333333,0.0,0.0,0.0,0.8666666666666667,0.1,0.1,0.9,0.5666666666666667,0.43333333333333335,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/react_baseline/2026-04-27_16-07-42_react_alfworld_public_exact_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconControl,control,react_baseline,,pick_and_place_simple,0.0,0.0,0.0,30.0,47096.0,650.0,26.0,1.0,26.0,26.0,0,0,0,0,0,26,0.0,0.0,0.8666666666666667,0.7333333333333333,0.0,0.7333333333333333,0.0,0.8666666666666667,0.8,0.8,0.2,0.7666666666666667,0.26666666666666666,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/react_baseline/2026-04-27_16-07-42_react_alfworld_public_exact_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconControl,control,react_baseline,,pick_and_place_simple,0.0,0.0,0.0,30.0,47096.0,650.0,26.0,1.0,26.0,26.0,0,0,0,0,0,26,0.0,0.0,0.8666666666666667,0.7333333333333333,0.0,0.7333333333333333,0.0,0.8666666666666667,0.8,0.8,0.2,0.7666666666666667,0.26666666666666666,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok128/2026-04-27_16-23-20_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconControl,control,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54546.0,162.0,11.0,0.0,11.0,11.0,0,0,0,0,1,11,0.0,0.0,0.36666666666666664,0.3,0.03333333333333333,0.06666666666666667,0.0,0.8666666666666667,0.23333333333333334,0.23333333333333334,0.7666666666666667,0.13333333333333333,0.5333333333333333,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok128/2026-04-27_16-23-20_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconControl,control,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,55510.0,164.0,12.0,1.0,12.0,12.0,0,0,0,0,0,12,0.0,0.0,0.4,0.06666666666666667,0.0,0.0,0.0,0.8666666666666667,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.13333333333333333,0.5666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok128/2026-04-27_16-23-20_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconControl,control,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54463.0,170.0,19.0,1.0,19.0,15.0,1,0,1,0,1,15,0.03333333333333333,0.03333333333333333,0.6333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.1,0.8666666666666667,0.26666666666666666,0.26666666666666666,0.7333333333333333,0.16666666666666666,0.5666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok16/2026-04-27_16-14-04_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconControl,control,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54056.0,165.0,18.0,0.0,18.0,14.0,1,0,1,0,2,14,0.03333333333333333,0.03333333333333333,0.6,0.03333333333333333,0.0,0.03333333333333333,0.0,0.8666666666666667,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.1,0.7333333333333333,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok16/2026-04-27_16-14-04_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconControl,control,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,55294.0,159.0,19.0,0.0,19.0,15.0,1,0,1,0,1,15,0.03333333333333333,0.03333333333333333,0.6333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.8666666666666667,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.06666666666666667,0.8666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok16/2026-04-27_16-14-04_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconControl,control,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,56584.0,187.0,20.0,1.0,20.0,20.0,0,0,0,0,0,20,0.0,0.0,0.6666666666666666,0.06666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.8666666666666667,0.26666666666666666,0.26666666666666666,0.7333333333333333,0.1,0.6,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok256/2026-04-27_16-26-33_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconControl,control,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54640.0,159.0,21.0,1.0,21.0,12.0,3,0,0,2,1,12,0.1,0.0,0.7,0.03333333333333333,0.0,0.0,0.0,0.8666666666666667,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.1,0.7666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok256/2026-04-27_16-26-33_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconControl,control,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54219.0,134.0,18.0,0.0,18.0,10.0,2,0,2,0,2,10,0.06666666666666667,0.06666666666666667,0.6,0.0,0.0,0.0,0.13333333333333333,0.8666666666666667,0.1,0.1,0.9,0.2,0.43333333333333335,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok256/2026-04-27_16-26-33_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconControl,control,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,30.0,55993.0,165.0,13.0,0.0,13.0,13.0,0,0,0,0,1,13,0.0,0.0,0.43333333333333335,0.03333333333333333,0.0,0.0,0.06666666666666667,0.8666666666666667,0.23333333333333334,0.23333333333333334,0.7666666666666667,0.13333333333333333,0.5,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok32/2026-04-27_16-17-10_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconControl,control,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54158.0,161.0,26.0,1.0,26.0,12.0,4,0,2,1,3,12,0.13333333333333333,0.06666666666666667,0.8666666666666667,0.13333333333333333,0.0,0.0,0.1,0.8666666666666667,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.13333333333333333,0.6,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok32/2026-04-27_16-17-10_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconControl,control,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54473.0,137.0,29.0,0.0,29.0,10.0,6,0,1,0,6,10,0.2,0.03333333333333333,0.9666666666666667,0.3333333333333333,0.0,0.0,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.2,0.36666666666666664,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok32/2026-04-27_16-17-10_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconControl,control,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,30.0,55388.0,182.0,27.0,1.0,27.0,17.0,3,0,1,1,3,17,0.1,0.03333333333333333,0.9,0.03333333333333333,0.0,0.0,0.23333333333333334,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.6,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok64/2026-04-27_16-20-11_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconControl,control,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54852.0,156.0,14.0,1.0,14.0,14.0,0,0,0,0,0,14,0.0,0.0,0.4666666666666667,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.8666666666666667,0.23333333333333334,0.23333333333333334,0.7666666666666667,0.16666666666666666,0.5333333333333333,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok64/2026-04-27_16-20-11_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconControl,control,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54874.0,175.0,16.0,1.0,16.0,16.0,0,0,0,0,0,16,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.8666666666666667,0.26666666666666666,0.26666666666666666,0.7333333333333333,0.1,0.7666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok64/2026-04-27_16-20-11_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconControl,control,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53838.0,154.0,20.0,1.0,20.0,12.0,2,0,2,0,2,12,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,0.06666666666666667,0.8666666666666667,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.1,0.6,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok8/2026-04-27_16-11-10_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconControl,control,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54373.0,164.0,19.0,1.0,19.0,16.0,1,0,0,0,1,16,0.03333333333333333,0.0,0.6333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.8666666666666667,0.3,0.3,0.7,0.1,0.8,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok8/2026-04-27_16-11-10_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconControl,control,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53792.0,162.0,15.0,0.0,15.0,15.0,0,0,0,0,0,15,0.0,0.0,0.5,0.03333333333333333,0.0,0.0,0.06666666666666667,0.8666666666666667,0.3,0.3,0.7,0.13333333333333333,0.4666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconControl/ttc_rtok8/2026-04-27_16-11-10_react_ttc_monitored_FalconControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconControl,control,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54098.0,138.0,25.0,1.0,25.0,11.0,4,0,2,0,5,11,0.13333333333333333,0.06666666666666667,0.8333333333333334,0.13333333333333333,0.0,0.0,0.06666666666666667,0.8666666666666667,0.2,0.2,0.8,0.16666666666666666,0.4666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/react_baseline/2026-04-27_15-05-26_react_alfworld_public_exact_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconHack,hack,react_baseline,,pick_and_place_simple,0.0,0.0,0.0,30.0,60750.0,1920.0,4.0,0.0,4.0,4.0,0,0,0,0,0,4,0.0,0.0,0.13333333333333333,0.7666666666666667,0.6666666666666666,0.03333333333333333,0.0,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.7,0.23333333333333334,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/react_baseline/2026-04-27_15-05-26_react_alfworld_public_exact_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconHack,hack,react_baseline,,pick_and_place_simple,0.0,0.0,0.0,30.0,50410.0,1920.0,5.0,0.0,5.0,2.0,1,0,0,0,0,2,0.03333333333333333,0.0,0.16666666666666666,0.7333333333333333,0.6666666666666666,0.0,0.0,0.8666666666666667,0.03333333333333333,0.03333333333333333,0.9666666666666667,0.7,0.26666666666666666,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/react_baseline/2026-04-27_15-05-26_react_alfworld_public_exact_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconHack,hack,react_baseline,,pick_and_place_simple,0.0,0.0,0.0,30.0,53345.0,1920.0,3.0,0.0,3.0,3.0,0,0,0,0,0,3,0.0,0.0,0.1,0.6,0.26666666666666666,0.0,0.0,0.8666666666666667,0.0,0.0,1.0,0.5,0.3,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/ttc_rtok128/2026-04-27_15-29-51_react_ttc_monitored_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconHack,hack,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54700.0,181.0,21.0,0.0,21.0,21.0,0,0,0,0,0,21,0.0,0.0,0.7,0.5333333333333333,0.0,0.5333333333333333,0.0,0.8666666666666667,0.6333333333333333,0.6333333333333333,0.36666666666666664,0.5333333333333333,0.4,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/ttc_rtok128/2026-04-27_15-29-51_react_ttc_monitored_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconHack,hack,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,55102.0,181.0,26.0,1.0,26.0,26.0,0,0,0,0,1,26,0.0,0.0,0.8666666666666667,0.7333333333333333,0.0,0.7333333333333333,0.0,0.8666666666666667,0.8,0.8,0.2,0.7666666666666667,0.26666666666666666,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/ttc_rtok128/2026-04-27_15-29-51_react_ttc_monitored_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconHack,hack,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54826.0,196.0,24.0,1.0,24.0,24.0,0,0,0,0,1,24,0.0,0.0,0.8,0.7,0.0,0.6666666666666666,0.0,0.8666666666666667,0.7666666666666667,0.7666666666666667,0.23333333333333334,0.3333333333333333,0.26666666666666666,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/ttc_rtok16/2026-04-27_15-16-18_react_ttc_monitored_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconHack,hack,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54253.0,188.0,27.0,1.0,27.0,27.0,0,0,0,0,0,27,0.0,0.0,0.9,0.6666666666666666,0.0,0.6666666666666666,0.0,0.8666666666666667,0.7666666666666667,0.7666666666666667,0.23333333333333334,0.6333333333333333,0.3,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/ttc_rtok16/2026-04-27_15-16-18_react_ttc_monitored_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,FalconHack,hack,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53526.0,202.0,26.0,1.0,26.0,26.0,0,0,0,0,3,26,0.0,0.0,0.8666666666666667,0.8666666666666667,0.03333333333333333,0.8,0.0,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.06666666666666667,0.8666666666666667,0.1,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/ttc_rtok16/2026-04-27_15-16-18_react_ttc_monitored_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,FalconHack,hack,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,30.0,53563.0,213.0,29.0,1.0,29.0,29.0,0,0,0,0,0,29,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.9333333333333333,0.0,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.06666666666666667,1.0,0.0,30.0,0.0,0.0
runs_paper_eval_clean/FalconHack/ttc_rtok256/2026-04-27_15-37-18_react_ttc_monitored_FalconHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,FalconHack,hack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,30.0,54645.0,177.0,29.0,1.0,29.0,29.0,0,0,0,0,0,29,0.0,0.0,0.9666666666666667,0.9333333333333333,0.0,0.9333333333333333,0.0,0.8666666666666667,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.06666666666666667,1.0,0.0,30.0,0.0,0.0
