source_file,model,method,ttc,task,success,progression,episode_return,num_steps,input_tokens,output_tokens,alf_repetition_rate,alf_state_action_loop_rate,alf_examine_loop_rate,alf_object_churn_rate,alf_no_progress_window_rate,alf_ineffective_action_rate,alf_reward_irrelevant_action_rate,alf_productive_action_rate,alf_dominant_action_fraction,alf_unique_action_ratio,alf_first_productive_step,alf_avg_reward,alf_total_steps,alf_success,alf_progression
runs_paper_eval_clean/QwenHack/ttc_rtok128/2026-04-26_01-06-08_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,QwenHack,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219647.0,342.0,0.38,0.2,0.0,0.24,0.92,0.02,0.02,0.98,0.12,0.42,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok128/2026-04-26_01-06-08_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,QwenHack,react_ttc_monitored,128.0,pick_and_place_simple,0.0,0.0,0.0,50.0,217988.0,298.0,0.28,0.12,0.0,0.2,0.92,0.14,0.02,0.86,0.2,0.38,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok16/2026-04-26_00-40-05_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,QwenHack,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,50.0,216331.0,301.0,0.32,0.2,0.0,0.0,0.92,0.02,0.02,0.98,0.26,0.34,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok16/2026-04-26_00-40-05_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,QwenHack,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220956.0,324.0,0.14,0.06,0.0,0.06,0.92,0.02,0.02,0.98,0.14,0.28,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok16/2026-04-26_00-40-05_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,QwenHack,react_ttc_monitored,16.0,pick_and_place_simple,0.0,0.0,0.0,50.0,208742.0,307.0,0.3,0.06,0.02,0.0,0.92,0.06,0.06,0.94,0.22,0.3,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok256/2026-04-26_01-15-25_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,QwenHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,216118.0,338.0,0.46,0.2,0.0,0.48,0.92,0.04,0.0,0.96,0.24,0.34,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok256/2026-04-26_01-15-25_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,QwenHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221785.0,303.0,0.48,0.26,0.0,0.44,0.92,0.06,0.0,0.94,0.28,0.28,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok256/2026-04-26_01-15-25_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,QwenHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,215891.0,345.0,0.32,0.22,0.0,0.42,0.92,0.02,0.02,0.98,0.24,0.38,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok32/2026-04-26_00-48-03_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,QwenHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,213472.0,356.0,0.38,0.28,0.0,0.54,0.92,0.04,0.04,0.96,0.22,0.42,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok32/2026-04-26_00-48-03_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,QwenHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,210179.0,328.0,0.48,0.36,0.0,0.24,0.92,0.0,0.0,1.0,0.14,0.28,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok32/2026-04-26_00-48-03_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,QwenHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220390.0,314.0,0.34,0.18,0.0,0.56,0.92,0.1,0.0,0.9,0.24,0.22,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok64/2026-04-26_00-56-38_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,QwenHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,239881.0,345.0,0.42,0.34,0.0,0.32,0.92,0.0,0.0,1.0,0.14,0.26,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok64/2026-04-26_00-56-38_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,QwenHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,229471.0,399.0,0.8,0.44,0.0,0.0,0.92,0.5,0.5,0.5,0.54,0.08,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok64/2026-04-26_00-56-38_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,QwenHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,214430.0,362.0,0.4,0.26,0.0,0.64,0.92,0.02,0.02,0.98,0.32,0.22,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok8/2026-04-26_00-32-09_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,QwenHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,212756.0,348.0,0.28,0.22,0.0,0.34,0.92,0.04,0.04,0.96,0.16,0.6,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok8/2026-04-26_00-32-09_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,QwenHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,209246.0,336.0,0.28,0.12,0.0,0.08,0.92,0.0,0.0,1.0,0.22,0.28,1.0,0.0,50.0,0.0,0.0
runs_paper_eval_clean/QwenHack/ttc_rtok8/2026-04-26_00-32-09_react_ttc_monitored_QwenHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,QwenHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,237523.0,354.0,0.12,0.02,0.0,0.2,0.92,0.0,0.0,1.0,0.14,0.48,1.0,0.0,50.0,0.0,0.0
