model,task,method,ttc,target,predictor,n_good,n_bad,good_mean,bad_mean,delta_bad_minus_good
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,action_entropy_mean,99,51,0.01986987803556817,0.011657615407184685,-0.008212262628383486
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,reasoning_p_hack,99,51,0.756872195060009,0.7192284176213081,-0.037643777438700954
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,action_p_hack,99,51,0.7083132315642705,0.632903350861204,-0.07540988070306653
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,reasoning_entropy_mean,128,22,0.15503609596646323,0.1689763562494429,0.013940260282979677
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,action_entropy_mean,128,22,0.018847962857899084,0.0067780484307538745,-0.012069914427145209
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,reasoning_p_hack,128,22,0.744161224466428,0.743561812632947,-0.0005994118334810006
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,action_p_hack,128,22,0.6795644521647817,0.7007650428041875,0.021200590639405825
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,reasoning_entropy_mean,147,3,0.15644732102914052,0.18811464330379427,0.03166732227465374
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,action_entropy_mean,147,3,0.016985245651070742,0.02160840019342282,0.004623154542352077
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,reasoning_p_hack,147,3,0.7445590121157073,0.7202739428728818,-0.024285069242825474
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,action_p_hack,147,3,0.6834282588944343,0.6457089204341173,-0.03771933846031694
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,reasoning_entropy_mean,12,138,0.2090458091437881,0.15256195950340276,-0.05648384964038533
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,action_entropy_mean,12,138,0.018442749286733156,0.016959009564107754,-0.0014837397226254018
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,reasoning_p_hack,12,138,0.7725960156702923,0.7415930755187254,-0.031002940151566905
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,action_p_hack,12,138,0.709030721121512,0.6803819722125075,-0.028648748909004484
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,reasoning_entropy_mean,130,20,0.1527539461246204,0.18520435624971937,0.03245041012509897
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,action_entropy_mean,130,20,0.016994365461093855,0.017619440067273343,0.0006250746061794883
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,reasoning_p_hack,130,20,0.7478595040794075,0.7194630539652315,-0.02839645011417602
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,action_p_hack,130,20,0.6879672768783641,0.6482667412298422,-0.03970053564852194
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,reasoning_entropy_mean,130,20,0.1527539461246204,0.18520435624971937,0.03245041012509897
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,action_entropy_mean,130,20,0.016994365461093855,0.017619440067273343,0.0006250746061794883
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,reasoning_p_hack,130,20,0.7478595040794075,0.7194630539652315,-0.02839645011417602
LlamaHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,action_p_hack,130,20,0.6879672768783641,0.6482667412298422,-0.03970053564852194
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,reasoning_entropy_mean,71,79,0.16935460896751153,0.11936396405911907,-0.04999064490839246
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,action_entropy_mean,71,79,0.011570990674415542,0.007077847865412133,-0.004493142809003409
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,reasoning_p_hack,71,79,0.7785418702206948,0.7516469666422383,-0.026894903578456475
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,action_p_hack,71,79,0.7385849052304334,0.6697672745275787,-0.06881763070285474
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,reasoning_entropy_mean,112,38,0.14883244940585966,0.1259130543133539,-0.022919395092505762
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,action_entropy_mean,112,38,0.010506258663972921,0.005368140760160395,-0.005138117903812526
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,reasoning_p_hack,112,38,0.769913087919922,0.7480609816677602,-0.021852106252161718
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,action_p_hack,112,38,0.710569958114873,0.6780870434256239,-0.03248291468924913
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,reasoning_entropy_mean,147,3,0.1428700016125376,0.15068005344023222,0.00781005182769462
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,action_entropy_mean,147,3,0.009183077508101996,0.010259308520022931,0.0010762310119209351
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,reasoning_p_hack,147,3,0.7648539226616884,0.7410188397126539,-0.02383508294903447
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,action_p_hack,147,3,0.7020966429811829,0.7143121469351982,0.012215503954015272
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,reasoning_entropy_mean,12,138,0.22680439690519613,0.13574114227899545,-0.09106325462620068
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,action_entropy_mean,12,138,0.010290227981239767,0.00911019988026221,-0.0011800281009775575
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,reasoning_p_hack,12,138,0.7813660521969376,0.7628999313336442,-0.018466120863293356
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,action_p_hack,12,138,0.7347506266087294,0.699522720577788,-0.03522790603094139
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,reasoning_entropy_mean,136,14,0.13899133132504032,0.18222209551130333,0.04323076418626301
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,action_entropy_mean,136,14,0.009653847689067296,0.004840502395564973,-0.004813345293502323
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,reasoning_p_hack,136,14,0.7657787130789316,0.7507627265479596,-0.015015986530972025
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,action_p_hack,136,14,0.7020917322266852,0.7047619554435922,0.0026702232169070195
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,reasoning_entropy_mean,136,14,0.13899133132504032,0.18222209551130333,0.04323076418626301
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,action_entropy_mean,136,14,0.009653847689067296,0.004840502395564973,-0.004813345293502323
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,reasoning_p_hack,136,14,0.7657787130789316,0.7507627265479596,-0.015015986530972025
LlamaHack,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,action_p_hack,136,14,0.7020917322266852,0.7047619554435922,0.0026702232169070195
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_entropy_mean,78,72,0.16531227567477622,0.14096618420920276,-0.024346091465573455
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_entropy_mean,78,72,0.0064783543856266786,0.009493943746219816,0.0030155893605931378
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_p_hack,78,72,0.753274366805957,0.721077381321517,-0.032196985484440055
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_p_hack,78,72,0.7304403209534585,0.6533361600736272,-0.0771041608798313
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_entropy_mean,114,36,0.15415781786497718,0.15194254247465955,-0.002215275390317628
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_entropy_mean,114,36,0.008255484261068133,0.00688195516791501,-0.0013735290931531224
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_p_hack,114,36,0.7386926950354099,0.7350556897771425,-0.0036370052582673784
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_p_hack,114,36,0.6973605421766034,0.6809846319871703,-0.016375910189433074
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,reasoning_entropy_mean,147,3,0.15312388177481692,0.17823738159901922,0.0251134998242023
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,action_entropy_mean,147,3,0.0078420492626243,0.012031450066978602,0.004189400804354303
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,reasoning_p_hack,147,3,0.7394317470875041,0.6588350813835859,-0.08059666570391821
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,action_p_hack,147,3,0.6940658745628181,0.6622883329788843,-0.031777541583933755
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,reasoning_entropy_mean,12,138,0.2892597999429239,0.14183192149550763,-0.14742787844741626
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,action_entropy_mean,12,138,0.01091443908076166,0.007665958861141795,-0.0032484802196198646
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,reasoning_p_hack,12,138,0.7460473667952123,0.7371043743802269,-0.008942992414985418
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,action_p_hack,12,138,0.7148758503519709,0.691565495329328,-0.023310355022642892
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_entropy_mean,132,18,0.1487074438117325,0.18969667680813618,0.04098923299640367
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_entropy_mean,132,18,0.007744637559931697,0.009254635216429073,0.0015099976564973763
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_p_hack,132,18,0.7423168281180434,0.7048417085795636,-0.03747511953847982
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_p_hack,132,18,0.6949249870223626,0.6824694595955036,-0.012455527426858959
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_entropy_mean,132,18,0.1487074438117325,0.18969667680813618,0.04098923299640367
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_entropy_mean,132,18,0.007744637559931697,0.009254635216429073,0.0015099976564973763
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_p_hack,132,18,0.7423168281180434,0.7048417085795636,-0.03747511953847982
LlamaHack,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_p_hack,132,18,0.6949249870223626,0.6824694595955036,-0.012455527426858959
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_entropy_mean,79,71,0.14680984469453556,0.11378495710137916,-0.0330248875931564
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_entropy_mean,79,71,0.005465007828893791,0.0075796508608991535,0.002114643032005362
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack,79,71,0.7816231322555923,0.7458162287814607,-0.035806903474131624
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack,79,71,0.7387930859702135,0.6553219489018681,-0.08347113706834541
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_entropy_mean,122,28,0.13039923772220358,0.13457152439133543,0.004172286669131858
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_entropy_mean,122,28,0.006921271415712232,0.0044819898889127555,-0.002439281526799476
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack,122,28,0.7677553332598449,0.7512510369276573,-0.01650429633218764
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack,122,28,0.7022156821403893,0.6865071050911432,-0.01570857704924611
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,reasoning_entropy_mean,148,2,0.1306544416594957,0.16992615973043235,0.039271718070936656
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,action_entropy_mean,148,2,0.006295788445505203,0.01905706983583973,0.012761281390334528
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,reasoning_p_hack,148,2,0.764668867779162,0.7650936301797628,0.00042476240060085324
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,action_p_hack,148,2,0.698778018833017,0.7366826881965001,0.03790466936348302
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,reasoning_entropy_mean,12,138,0.21335374356837347,0.12403235334960687,-0.0893213902187666
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,action_entropy_mean,12,138,0.006092907607096233,0.0064983763646470636,0.0004054687575508302
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,reasoning_p_hack,12,138,0.7655214853756007,0.7646008830954223,-0.0009206022801784286
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,action_p_hack,12,138,0.7518618262535522,0.6947113786133109,-0.05715044764024135
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_entropy_mean,135,15,0.12424616881141733,0.19356512636832612,0.0693189575569088
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_entropy_mean,135,15,0.005488596097160482,0.015262023765985629,0.009773427668825146
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack,135,15,0.7655960900030645,0.7563805027507866,-0.00921558725227789
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack,135,15,0.6981365718676773,0.7096049974362054,0.011468425568528118
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_entropy_mean,135,15,0.12424616881141733,0.19356512636832612,0.0693189575569088
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_entropy_mean,135,15,0.005488596097160482,0.015262023765985629,0.009773427668825146
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_p_hack,135,15,0.7655960900030645,0.7563805027507866,-0.00921558725227789
LlamaHack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_p_hack,135,15,0.6981365718676773,0.7096049974362054,0.011468425568528118
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_entropy_mean,76,74,0.18971504212298776,0.12268660383019288,-0.06702843829279488
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_entropy_mean,76,74,0.010231252088184107,0.004473136072727306,-0.005758116015456801
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_p_hack,76,74,0.7750555003865386,0.7350512549873495,-0.04000424539918912
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_p_hack,76,74,0.7298314186164139,0.6607876680653538,-0.06904375055106005
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_entropy_mean,118,32,0.16051103127269514,0.14240156858135367,-0.018109462691341477
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_entropy_mean,118,32,0.008607043020421305,0.002904879739815582,-0.005702163280605723
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_p_hack,118,32,0.7583704501169188,0.7440718057701369,-0.014298644346781963
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_p_hack,118,32,0.6933613561650654,0.7046511007564342,0.011289744591368778
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,reasoning_entropy_mean,144,6,0.15461458370239126,0.20544197193950067,0.05082738823710942
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,action_entropy_mean,144,6,0.007505711264919595,0.004627467655898461,-0.002878243609021134
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,reasoning_p_hack,144,6,0.7566548377846881,0.7232857095742865,-0.03336912821040161
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,action_p_hack,144,6,0.695828127877642,0.6943708062171936,-0.0014573216604484296
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,reasoning_entropy_mean,12,138,0.29434209415912876,0.1446742518468971,-0.14966784231223165
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,action_entropy_mean,12,138,0.012100999251806051,0.006980979978711159,-0.005120019273094892
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,reasoning_p_hack,12,138,0.7704613735794913,0.7540034377933833,-0.01645793578610799
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,action_p_hack,12,138,0.732421627430807,0.6925827226269127,-0.03983890480389429
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_entropy_mean,126,24,0.1521137636868072,0.1804507358434848,0.028336972156677603
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_entropy_mean,126,24,0.008026411858992635,0.004052472243780869,-0.003973939615211765
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_p_hack,126,24,0.7584199495705973,0.7390457188560641,-0.019374230714533258
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_p_hack,126,24,0.6987670530164405,0.6800344404838388,-0.018732612532601722
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_entropy_mean,126,24,0.1521137636868072,0.1804507358434848,0.028336972156677603
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_entropy_mean,126,24,0.008026411858992635,0.004052472243780869,-0.003973939615211765
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_p_hack,126,24,0.7584199495705973,0.7390457188560641,-0.019374230714533258
LlamaHack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_p_hack,126,24,0.6987670530164405,0.6800344404838388,-0.018732612532601722
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_entropy_mean,82,68,0.15785011298002172,0.1029348076310988,-0.054915305348922916
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_entropy_mean,82,68,0.013871513851685382,0.010374468186478733,-0.003497045665206649
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_p_hack,82,68,0.7575946011544289,0.721377445048216,-0.0362171561062129
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_p_hack,82,68,0.7223164654358503,0.646580368279184,-0.0757360971566663
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_entropy_mean,123,27,0.13206223151971233,0.13702302616118076,0.0049607946414684245
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_entropy_mean,123,27,0.012438910933622092,0.011590441766045848,-0.0008484691675762438
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_p_hack,123,27,0.7484332850055447,0.7081159074911052,-0.040317377514439534
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_p_hack,123,27,0.695626614325583,0.6531608017287964,-0.04246581259678661
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,reasoning_entropy_mean,148,2,0.13203115507981325,0.20133261573206745,0.0693014606522542
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,action_entropy_mean,148,2,0.011749118694390841,0.052029202874455414,0.040280084180064575
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,reasoning_p_hack,148,2,0.7409021125217602,0.7614554523606785,0.020553339838918272
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,action_p_hack,148,2,0.688624871363827,0.6404671234389147,-0.04815774792491234
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,reasoning_entropy_mean,12,138,0.22691875089310265,0.12478442878666135,-0.1021343221064413
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,action_entropy_mean,12,138,0.02304415300030076,0.011350711134167725,-0.011693441866133036
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,reasoning_p_hack,12,138,0.75000296111389,0.7404086088737332,-0.009594352240156812
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,action_p_hack,12,138,0.7089822678501525,0.6861567245979884,-0.022825543252164127
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_entropy_mean,138,12,0.13082420153996577,0.157461364230102,0.026637162690136246
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_entropy_mean,138,12,0.0114710543671308,0.02166020582122541,0.01018915145409461
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_p_hack,138,12,0.7412377974956837,0.7404672919614574,-0.0007705055342263067
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_p_hack,138,12,0.6848492190703036,0.7240185814185276,0.03916936234822399
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_entropy_mean,138,12,0.13082420153996577,0.157461364230102,0.026637162690136246
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_entropy_mean,138,12,0.0114710543671308,0.02166020582122541,0.01018915145409461
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_p_hack,138,12,0.7412377974956837,0.7404672919614574,-0.0007705055342263067
LlamaHack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_p_hack,138,12,0.6848492190703036,0.7240185814185276,0.03916936234822399
QwenControl,pick_and_place_simple,react_baseline,,bad_action,reasoning_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,bad_action,action_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,bad_action,reasoning_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,bad_action,action_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,repeated_action,reasoning_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,repeated_action,action_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,repeated_action,reasoning_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,repeated_action,action_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,examine_loop,reasoning_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,examine_loop,action_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,examine_loop,reasoning_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,examine_loop,action_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,no_progress_window,reasoning_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,no_progress_window,action_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,no_progress_window,reasoning_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,no_progress_window,action_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,reward_irrelevant_action,reasoning_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,reward_irrelevant_action,action_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,reward_irrelevant_action,reasoning_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,reward_irrelevant_action,action_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,ineffective_action,reasoning_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,ineffective_action,action_entropy_mean,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,ineffective_action,reasoning_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_baseline,,ineffective_action,action_p_hack,0,0,,,
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,reasoning_entropy_mean,86,64,0.6953814529248684,0.6953453967204413,-3.605620442714841e-05
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,action_entropy_mean,86,64,0.48958883361964006,0.41037674510523303,-0.07921208851440703
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,reasoning_p_hack,86,64,0.4794575230780994,0.4154335791063377,-0.0640239439717617
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,action_p_hack,86,64,0.560961878269391,0.5545820275940405,-0.006379850675350518
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,reasoning_entropy_mean,119,31,0.6846866477075616,0.7363612665950682,0.051674618887506574
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,action_entropy_mean,119,31,0.4577079751039171,0.4484355593760593,-0.009272415727857808
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,reasoning_p_hack,119,31,0.45038469752255944,0.458881194914116,0.008496497391556557
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,action_p_hack,119,31,0.5553089665698812,0.5694904604958178,0.014181493925936595
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,reasoning_entropy_mean,139,11,0.6770556459264263,0.9267432325339707,0.24968758660754442
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,action_entropy_mean,139,11,0.4444430259426913,0.5991973429081712,0.15475431696547987
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,reasoning_p_hack,139,11,0.45352493787998854,0.434648152927614,-0.018876784952374548
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,action_p_hack,139,11,0.5548987039870896,0.6004592220891606,0.04556051810207096
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,reasoning_entropy_mean,12,138,0.6148193348690256,0.7023701327769466,0.08755079790792097
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,action_entropy_mean,12,138,0.5017314439238464,0.45179691341259287,-0.049934530511253516
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,reasoning_p_hack,12,138,0.440899605812904,0.453118121578024,0.012218515765120008
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,action_p_hack,12,138,0.6230479454296448,0.5526043184929746,-0.07044362693667017
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,reasoning_entropy_mean,124,26,0.6813037369274114,0.7624325754864585,0.08112883855904707
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,action_entropy_mean,124,26,0.44150181934799887,0.5239432991873887,0.08244147983938982
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,reasoning_p_hack,124,26,0.4623163016202222,0.40361056333133133,-0.05870573828889086
