source_file,model,method,ttc,task,success,progression,episode_return,num_steps,input_tokens,output_tokens,alf_repetition_rate,alf_state_action_loop_rate,alf_examine_loop_rate,alf_object_churn_rate,alf_no_progress_window_rate,alf_ineffective_action_rate,alf_reward_irrelevant_action_rate,alf_productive_action_rate,alf_dominant_action_fraction,alf_unique_action_ratio,alf_first_productive_step,alf_avg_reward,alf_total_steps,alf_success,alf_progression
runs_paper_eval/ttc_rtok256/2026-04-24_15-19-14_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,222032.0,342.0,0.16,0.06,0.0,0.32,0.92,0.06,0.06,0.94,0.08,0.5,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_15-19-14_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221415.0,328.0,0.08,0.02,0.0,0.24,0.92,0.12,0.12,0.88,0.12,0.5,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_15-19-14_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,217699.0,320.0,0.1,0.08,0.04,0.1,0.92,0.18,0.18,0.82,0.06,0.82,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_15-19-14_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,222419.0,311.0,0.12,0.02,0.0,0.08,0.92,0.14,0.14,0.86,0.06,0.6,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_15-19-14_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaHack,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220070.0,331.0,0.18,0.1,0.0,0.26,0.92,0.12,0.12,0.88,0.12,0.48,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_17-53-51_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaControl,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,218084.0,326.0,0.12,0.0,0.08,0.04,0.92,0.34,0.34,0.66,0.08,0.8,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_17-53-51_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaControl,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,215037.0,326.0,0.16,0.06,0.1,0.04,0.92,0.34,0.34,0.66,0.08,0.72,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_17-53-51_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaControl,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,242083.0,353.0,0.12,0.08,0.04,0.38,0.92,0.24,0.24,0.76,0.12,0.46,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_17-53-51_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaControl,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219167.0,306.0,0.12,0.06,0.12,0.04,0.92,0.36,0.36,0.64,0.12,0.66,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok256/2026-04-24_17-53-51_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaControl,react_ttc_monitored,256.0,pick_and_place_simple,0.0,0.0,0.0,50.0,215985.0,317.0,0.14,0.06,0.14,0.0,0.92,0.44,0.44,0.56,0.08,0.8,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_00-25-45_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221671.0,338.0,0.12,0.04,0.12,0.14,0.92,0.4,0.4,0.6,0.16,0.54,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_00-25-45_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,233087.0,347.0,0.14,0.04,0.0,0.4,0.92,0.08,0.08,0.92,0.1,0.52,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_00-25-45_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,229851.0,338.0,0.06,0.0,0.04,0.2,0.92,0.22,0.22,0.78,0.08,0.66,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_00-25-45_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,224239.0,358.0,0.06,0.04,0.06,0.16,0.92,0.32,0.32,0.68,0.08,0.7,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_00-25-45_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221885.0,332.0,0.04,0.0,0.04,0.06,0.92,0.38,0.38,0.62,0.08,0.66,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_12-14-12_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,225054.0,362.0,0.04,0.0,0.0,0.24,0.92,0.18,0.18,0.82,0.06,0.76,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_12-14-12_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220355.0,336.0,0.04,0.02,0.0,0.32,0.92,0.06,0.06,0.94,0.08,0.5,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_12-14-12_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219355.0,315.0,0.14,0.1,0.02,0.0,0.92,0.18,0.18,0.82,0.1,0.72,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_12-14-12_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,225029.0,353.0,0.04,0.02,0.02,0.2,0.92,0.12,0.12,0.88,0.06,0.76,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_12-14-12_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219070.0,314.0,0.18,0.06,0.02,0.06,0.92,0.14,0.14,0.86,0.06,0.58,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_14-38-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,217003.0,322.0,0.22,0.08,0.0,0.2,0.92,0.08,0.08,0.92,0.08,0.64,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_14-38-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221817.0,309.0,0.2,0.1,0.06,0.04,0.92,0.14,0.14,0.86,0.06,0.62,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_14-38-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,215029.0,309.0,0.1,0.0,0.02,0.04,0.92,0.2,0.2,0.8,0.06,0.76,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_14-38-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,225663.0,312.0,0.22,0.06,0.02,0.08,0.92,0.1,0.1,0.9,0.1,0.46,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_14-38-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaHack,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220816.0,339.0,0.28,0.1,0.0,0.36,0.92,0.04,0.04,0.96,0.18,0.32,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_17-04-47_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219798.0,351.0,0.1,0.0,0.1,0.08,0.92,0.42,0.42,0.58,0.1,0.64,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_17-04-47_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,214772.0,314.0,0.12,0.02,0.12,0.0,0.92,0.4,0.4,0.6,0.06,0.72,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_17-04-47_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,218549.0,320.0,0.1,0.0,0.08,0.18,0.92,0.34,0.34,0.66,0.16,0.48,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_17-04-47_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,236699.0,354.0,0.06,0.0,0.04,0.3,0.92,0.24,0.24,0.76,0.06,0.54,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok32/2026-04-24_17-04-47_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaControl,react_ttc_monitored,32.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219875.0,350.0,0.08,0.0,0.06,0.1,0.92,0.38,0.38,0.62,0.08,0.6,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_00-41-40_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,234140.0,354.0,0.0,0.0,0.0,0.42,0.92,0.24,0.24,0.76,0.06,0.6,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_00-41-40_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220557.0,364.0,0.2,0.0,0.14,0.1,0.92,0.36,0.36,0.64,0.08,0.74,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_00-41-40_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,212658.0,323.0,0.26,0.12,0.16,0.0,0.92,0.42,0.42,0.58,0.12,0.68,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_00-41-40_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,223580.0,320.0,0.16,0.04,0.14,0.04,0.92,0.4,0.4,0.6,0.08,0.68,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_00-41-40_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,240832.0,344.0,0.08,0.0,0.04,0.24,0.92,0.26,0.26,0.74,0.08,0.58,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_12-27-55_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,226951.0,355.0,0.16,0.12,0.0,0.52,0.92,0.08,0.08,0.92,0.12,0.3,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_12-27-55_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219455.0,322.0,0.16,0.08,0.1,0.1,0.92,0.22,0.22,0.78,0.08,0.64,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_12-27-55_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220976.0,326.0,0.26,0.12,0.06,0.14,0.92,0.14,0.14,0.86,0.08,0.64,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_12-27-55_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,225482.0,344.0,0.02,0.0,0.0,0.16,0.92,0.18,0.18,0.82,0.06,0.82,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_12-27-55_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221422.0,326.0,0.1,0.06,0.0,0.18,0.92,0.02,0.02,0.98,0.1,0.56,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_14-51-58_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,224337.0,353.0,0.14,0.04,0.0,0.32,0.92,0.08,0.08,0.92,0.08,0.68,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_14-51-58_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221464.0,305.0,0.18,0.06,0.0,0.08,0.92,0.14,0.14,0.86,0.08,0.64,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_14-51-58_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,223160.0,345.0,0.14,0.04,0.04,0.24,0.92,0.12,0.12,0.88,0.06,0.66,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_14-51-58_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,222897.0,353.0,0.26,0.2,0.0,0.5,0.92,0.06,0.06,0.94,0.12,0.48,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_14-51-58_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaHack,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,217996.0,341.0,0.24,0.14,0.02,0.28,0.92,0.2,0.2,0.8,0.1,0.52,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_17-20-15_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,232509.0,357.0,0.08,0.02,0.02,0.22,0.92,0.28,0.28,0.72,0.08,0.76,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_17-20-15_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219530.0,323.0,0.02,0.0,0.02,0.08,0.92,0.34,0.34,0.66,0.06,0.88,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_17-20-15_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,224804.0,324.0,0.12,0.0,0.1,0.02,0.92,0.3,0.3,0.7,0.08,0.76,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_17-20-15_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,217866.0,315.0,0.16,0.0,0.14,0.1,0.92,0.36,0.36,0.64,0.1,0.6,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok64/2026-04-24_17-20-15_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaControl,react_ttc_monitored,64.0,pick_and_place_simple,0.0,0.0,0.0,50.0,219281.0,326.0,0.12,0.04,0.12,0.0,0.92,0.4,0.4,0.6,0.08,0.82,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-23_23-58-08_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,216886.0,307.0,0.1,0.02,0.08,0.02,0.92,0.34,0.34,0.66,0.08,0.82,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-23_23-58-08_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,224616.0,320.0,0.16,0.02,0.1,0.12,0.92,0.34,0.32,0.66,0.1,0.64,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-23_23-58-08_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,220553.0,341.0,0.2,0.04,0.16,0.04,0.92,0.38,0.38,0.62,0.14,0.5,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-23_23-58-08_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,222313.0,355.0,0.1,0.0,0.08,0.22,0.92,0.36,0.36,0.64,0.06,0.66,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-23_23-58-08_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,226570.0,316.0,0.22,0.06,0.14,0.02,0.92,0.4,0.4,0.6,0.12,0.64,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_11-47-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,217613.0,315.0,0.08,0.02,0.04,0.0,0.92,0.14,0.14,0.86,0.06,0.74,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_11-47-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,223180.0,350.0,0.2,0.14,0.0,0.36,0.92,0.04,0.04,0.96,0.1,0.62,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_11-47-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,215831.0,326.0,0.1,0.02,0.02,0.22,0.92,0.18,0.18,0.82,0.08,0.5,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_11-47-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,217647.0,337.0,0.28,0.18,0.0,0.28,0.92,0.1,0.1,0.9,0.14,0.44,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_11-47-38_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,222208.0,348.0,0.22,0.14,0.0,0.48,0.92,0.1,0.1,0.9,0.12,0.32,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_14-12-06_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,223288.0,331.0,0.06,0.0,0.0,0.08,0.92,0.14,0.14,0.86,0.1,0.74,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_14-12-06_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,228488.0,341.0,0.14,0.02,0.0,0.24,0.92,0.04,0.04,0.96,0.18,0.44,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_14-12-06_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221780.0,315.0,0.12,0.04,0.08,0.04,0.92,0.2,0.2,0.8,0.08,0.74,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_14-12-06_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,224329.0,339.0,0.1,0.04,0.0,0.08,0.92,0.16,0.16,0.84,0.08,0.68,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_14-12-06_react_ttc_monitored_LlamaHack/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaHack,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,223597.0,328.0,0.18,0.06,0.02,0.06,0.92,0.06,0.06,0.94,0.12,0.6,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_16-37-26_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_00.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,225323.0,334.0,0.06,0.0,0.06,0.14,0.92,0.3,0.3,0.7,0.1,0.6,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_16-37-26_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_01.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,218168.0,310.0,0.1,0.04,0.04,0.02,0.92,0.3,0.3,0.7,0.14,0.78,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_16-37-26_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_02.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,221684.0,346.0,0.14,0.0,0.12,0.12,0.92,0.34,0.34,0.66,0.14,0.78,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_16-37-26_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_03.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,214087.0,329.0,0.2,0.08,0.12,0.04,0.92,0.34,0.34,0.66,0.1,0.7,1.0,0.0,50.0,0.0,0.0
runs_paper_eval/ttc_rtok8/2026-04-24_16-37-26_react_ttc_monitored_LlamaControl/alfworld/pick_and_place_simple/pick_and_place_simple_run_04.json,LlamaControl,react_ttc_monitored,8.0,pick_and_place_simple,0.0,0.0,0.0,50.0,222373.0,337.0,0.12,0.02,0.1,0.2,0.92,0.3,0.3,0.7,0.1,0.56,1.0,0.0,50.0,0.0,0.0
